term,lang,count,files,examples
happened,en,3,Araki_AfterGhostVisit.eng.mtf,Have you talked to Pixie after what happened with Ivan? | Yeah but that actually happened to me | What do you think happened to him?
he's,en,3,Araki_AfterGhostVisit.eng.mtf;_DetectFactoryBreakIn.eng.mtf,"Yeah, he's in his office | If you think he's important in some way? | The boss? Heck yeah, he's cool"
Hejsan,sv,3,Amanda_Arrival.eng.mtf;Amanda_PyjamasParty.eng.mtf;Araki_CasinoNightIsOver.eng.mtf,Hejsan | Hejsan | Hejsan
helped,en,3,_DetectFactoryBreakIn.eng.mtf,"Who helped you get in here? | I mean, someone helped me out a little | Someone helped you, surely?"
hit,sv,3,Albert_Ghosts.eng.mtf;Amanda_ClubDotGig2.eng.mtf;_CakeParty.eng.mtf,"Jag önskar att fler ville komma hit | Går du hit ofta? | OK, jag kommer hit vid 10-tiden"
hittar,sv,3,Araki_AfterGhostVisit.eng.mtf;_DetectFactoryBreakIn.eng.mtf,Du får säga till om du hittar på något av intresse | Du kanske kan snoka runt där och se om du hittar något | Är vi klara? Jag hittar ut själv
hjälpa,sv,3,Araki_AfterGhostVisit.eng.mtf;Araki_HackerTrial1.eng.mtf;_OnThePhone.eng.mtf,"Det brukar hjälpa att ta det lite lugnt sen, så går det över | Skulle du kunna hjälpa mig lite, jag har problem med intagningsprovet..? | Han kommer att kunna visa dig runt och hjälpa dig att komma igång med jobbet"
hon,sv,3,Amanda_TryFindLodge.eng.mtf;_DetectFactoryBreakIn.eng.mtf,"Ja... är inte det hon tjejen som jobbar på skoaffären? | Men jag tror hon jobbar där i Burrows | Det är en hon, faktiskt!"
hört,sv,3,_DetectFactoryBreakIn.eng.mtf;_OnThePhone.eng.mtf,"Va?! Nej, det namnet har jag aldrig hört | Har ni hört på maken? | Aldrig hört namnet"
I'd,en,3,_DetectFactoryBreakIn.eng.mtf;_OnThePhone.eng.mtf,I'd rather not... | But first I'd like you to answer a few questions | I'd rather you didn't
inne,sv,3,Araki_AfterGhostVisit.eng.mtf;Araki_GamblingTonight.eng.mtf;_DetectFactoryBreakIn.eng.mtf,Har du varit inne på internet? | Lycka till där inne då | Jag träffade just på den här unge mannen här inne
interested,en,3,Amanda_CanSellSoda.eng.mtf;_OnThePhone.eng.mtf,"Not interested! | Hi, still not interested | But to the heart of the matter... are you interested in this opportunity?"
Is,en,3,Albert_Ghosts.eng.mtf;_OnThePhone.eng.mtf,Is this the internet? | Is someone screaming?! | Is this Sebastian?
Japp,sv,3,Araki_AfterGhostVisit.eng.mtf;_CakeParty.eng.mtf;_OnThePhone.eng.mtf,"Japp, han är på sitt kontor | Japp, på ministeriet | Japp!"
Jaså,sv,3,Araki_AfterGhostVisit.eng.mtf;_DetectFactoryBreakIn.eng.mtf;_OnThePhone.eng.mtf,"Jaså, du har börjat lära dig om sånt? | Jaså? | Jaså?"
jobba,sv,3,Araki_CasinoNightIsOver.eng.mtf;Araki_HackerTrial1.eng.mtf;Araki_YouAreMemberNow.eng.mtf,"Ska gå och jobba lite, ha det gött | Jag ska börja jobba här snart | Har du några tips till mig nu när jag ska jobba här?"
jobbet,sv,3,_OnThePhone.eng.mtf,"Han kommer att kunna visa dig runt och hjälpa dig att komma igång med jobbet | Eh, så jag fick jobbet alltså? | Det var det där jobbet"
jobbigt,sv,3,Albert_Ghosts.eng.mtf;Araki_YouAreMemberNow.eng.mtf;_DetectFactoryBreakIn.eng.mtf,"Oj, det låter jobbigt | Oj då... låter jobbigt! | Det blir bara jobbigt"
kväll,sv,3,Amanda_Arrival.eng.mtf;_OnThePhone.eng.mtf,God kväll | God kväll | God kväll!
later,en,3,Araki_AfterGhostVisit.eng.mtf;Araki_YouAreMemberNow.eng.mtf;_OnThePhone.eng.mtf,"Can we take it a bit later, please? | See you later, take care! | I need that for later!"
Let,en,3,Araki_AfterGhostVisit.eng.mtf;_CakeParty.eng.mtf;_DetectFactoryBreakIn.eng.mtf,"Let me know if you find anything of interest | Let's do that | Let's not, for now..."
lot,en,3,Araki_CasinoNightIsOver.eng.mtf;Araki_YouAreMemberNow.eng.mtf;_OnThePhone.eng.mtf,"I do a lot of work on our outposts online | You have to practice a lot if you're gonna cope with tricky situations out in th | There's a lot going on, out in the world"
lugn,sv,3,Araki_AfterGhostVisit.eng.mtf;Araki_CasinoNightIsOver.eng.mtf;_CakeParty.eng.mtf,Du verkar väldigt lugn? | Fast han höll sig rätt lugn igår ändå | Lugn lugn. Det är inte så farligt.
Läget,sv,3,Amanda_ClubDotGig2.eng.mtf;Amanda_PyjamasParty.eng.mtf;Araki_AfterGhostVisit.eng.mtf,Läget då? | Läget? | Läget?
läget,sv,3,_CakeParty.eng.mtf,Hur är läget Pixie? | Hur är läget Ivan? | Hur är läget med er?
man,sv,3,Amanda_PyjamasParty.eng.mtf;Araki_AfterGhostVisit.eng.mtf;_CakeParty.eng.mtf,Kan man få en? | Hur kommer man ut på nätet egentligen? | Får man verkligen komma in på ministeriet?
man,en,3,Amanda_PyjamasParty.eng.mtf;_DetectFactoryBreakIn.eng.mtf,Cool man | I just met this young man in here | But I never met the man!
maybe,en,3,Amanda_ClubDotGig2.eng.mtf;_DetectFactoryBreakIn.eng.mtf,"Well, maybe it's a bit slow | Er, no, yes, maybe?! | Frank... maybe someone else. I don't really know Frank……"
menar,sv,3,Araki_AfterGhostVisit.eng.mtf;_DetectFactoryBreakIn.eng.mtf;_ManHunt.eng.mtf,Vad menar du med spöken? | Vad menar du? | Vad menar du?
mess,en,3,_CakeParty.eng.mtf;_DetectFactoryBreakIn.eng.mtf;_ManHunt.eng.mtf,"Yeah, sorry this turned into such a mess, Sebastian | They'll just make a mess of things | You have made enough of a mess here"
met,en,3,Amanda_TryFindLodge.eng.mtf;_DetectFactoryBreakIn.eng.mtf,Have we met? | I just met this young man in here | But I never met the man!
might,en,3,Araki_AfterGhostVisit.eng.mtf;AskAboutFloppyReader.eng.mtf;_DetectFactoryBreakIn.eng.mtf,"You might be able to snoop around there and see if you find anything | Or right, we might have something in the basement | Monad warned me that something just like this might happen Monad"
mind,en,3,Amanda_ClubDotGig1.eng.mtf;Araki_AfterGhostVisit.eng.mtf;Araki_YouAreMemberNow.eng.mtf,"Never mind | My mind is slow | OK, I'll keep that in mind"
modifierare,sv,3,Araki_GamblingTonight.eng.mtf;_DetectFactoryBreakIn.eng.mtf,"Och ta inte med din modifierare, såklart | Ååå, jag önskar att jag kunde komma in där med en modifierare, hade varit så swe | Visitera honom, kontrollera att han inte har någon modifierare"
morning,en,3,_CakeParty.eng.mtf;_OnThePhone.eng.mtf,"Meet me and Petra in the Ministry lobby tomorrow morning and we'll go in togethe | It'll be departing early tomorrow morning from the harbor, don't be late! | Real soon, I gotta catch a ship tomorrow morning"
myself,en,3,_DetectFactoryBreakIn.eng.mtf,"I got in by myself | No, I did it all by myself | Are we done? I'll see myself out"
namnet,sv,3,_DetectFactoryBreakIn.eng.mtf;_OnThePhone.eng.mtf,"Va?! Nej, det namnet har jag aldrig hört | Jag känner till namnet... | Aldrig hört namnet"
Nä,sv,3,Amanda_PyjamasParty.eng.mtf;_DetectFactoryBreakIn.eng.mtf,"Nä... | Nä, jag har inte så det räcker till dig | Nä!"
nätet,sv,3,Araki_AfterGhostVisit.eng.mtf;Araki_CasinoNightIsOver.eng.mtf,Vad brukar du göra på nätet? | Hur kommer man ut på nätet egentligen? | Jag jobbar mycket med våra utposter på nätet
opportunity,en,3,Araki_YouAreMemberNow.eng.mtf;_OnThePhone.eng.mtf,Seize every opportunity to find out how things really work | But to the heart of the matter... are you interested in this opportunity? | But this kind of opportunity doesn't come up too often!
person,sv,3,Amanda_TryFindLodge.eng.mtf;_DetectFactoryBreakIn.eng.mtf,"Kanske konstig fråga men känner du en person vid namn Pixie? | Eller alltså, jag hade lite hjälp av en person | Ja, en person"
personer,sv,3,Araki_YouAreMemberNow.eng.mtf;_DetectFactoryBreakIn.eng.mtf,"Ren spaghettikod, fattar inte hur vissa personer kan kalla sig programmerare | Inga obehöriga personer får vistas här! | Inga obehöriga personer får vistas här!"
possible,en,3,Amanda_TryFindLodge.eng.mtf;Araki_AfterGhostVisit.eng.mtf;_OnThePhone.eng.mtf,"Yes, that's quite possible | They try to keep as much of the network under control as possible | We will need an answer as soon as possible"
Precis,sv,3,Araki_AfterGhostVisit.eng.mtf;_CakeParty.eng.mtf;_OnThePhone.eng.mtf,Precis | Precis | Precis
pretty,en,3,Araki_CasinoNightIsOver.eng.mtf;_AfterPyjamas.eng.mtf;_OnThePhone.eng.mtf,"But he kept pretty calm yesterday | Wow, it's pretty late now | Oh, that sounds like a pretty sweet deal after all"
said,en,3,Araki_GamblingTonight.eng.mtf;_DetectFactoryBreakIn.eng.mtf,Pixie said you were coming along to the Casino? Pixie | I said WHAT ARE YOU DOING IN HERE?!! | I said WHAT ARE YOU DOING IN HERE?!!
seen,en,3,Amanda_ClubDotGig1.eng.mtf;Amanda_PyjamasParty.eng.mtf;Araki_AfterGhostVisit.eng.mtf,"Have you seen Emma? | You've seen his patio, right? | Have you seen Yulian?"
sen,sv,3,Araki_AfterGhostVisit.eng.mtf;Araki_YouAreMemberNow.eng.mtf,"Det brukar hjälpa att ta det lite lugnt sen, så går det över | Ja... och sen måste du anropa Slurp() då | Vi ses sen, ha det fint!"
sett,sv,3,Amanda_ClubDotGig1.eng.mtf;Amanda_PyjamasParty.eng.mtf;Araki_AfterGhostVisit.eng.mtf,Har du sett Emma? | Du har väl sett hans uteplats? | Har du sett Yulian?
ship,en,3,_OnThePhone.eng.mtf,"You'll be going there by boat, ship #340 | Just one thing, a ship...? | Real soon, I gotta catch a ship tomorrow morning"
skriker,sv,3,Albert_Ghosts.eng.mtf,Han skriker | Är det någon som skriker?! | Och han skriker så mycket
släpa,sv,3,Albert_Ghosts.eng.mtf;_DetectFactoryBreakIn.eng.mtf,"Zarah lyckades släpa in en soffa åt oss | Vi fick lov att släpa bort honom | Jörgen, du får ta hand om att släpa ut honom"
snart,sv,3,Araki_HackerTrial1.eng.mtf;_OnThePhone.eng.mtf,"Jag ska börja jobba här snart | Ja, ska vi börja med tårtan snart? | Jag ska nog gå och lägga mig snart"
sniff,en,3,_CakeParty.eng.mtf;_InExperimentHall.eng.mtf,*sniff* *sniff* -> * | *sniff* *sniff* -> * | *sniff*
speciell,sv,3,_CakeParty.eng.mtf;_VisionaryDream.eng.mtf,Vi har speciell access imorgon till experimentsalen | Du är en speciell kille | Du är också speciell...
spöken,sv,3,Araki_AfterGhostVisit.eng.mtf,Vad vet du om spöken förresten? | Jag letar efter någon som vet något om spöken | Vad menar du med spöken?
staden,sv,3,_OnThePhone.eng.mtf,"Det är inte här i staden dock | Jag vet ärligt talat inte mycket om staden | Just det, jag glömde säga att vi har en säljare på plats i staden"
start,en,3,Araki_HackerTrial1.eng.mtf;_OnThePhone.eng.mtf,I'm gonna start work here soon | Can we start on the cake soon? | When do you start?
started,en,3,Araki_AfterGhostVisit.eng.mtf;_OnThePhone.eng.mtf,"Oh, so you've started learning about that stuff? | Not really, I started here after he disappeared | He'll show you the ropes and help you get started"
stort,sv,3,Albert_Ghosts.eng.mtf;_OnThePhone.eng.mtf,"Men det är för stort | Vad är stort?! | Nej, det är inte något stort ställe"
svarar,sv,3,_DetectFactoryBreakIn.eng.mtf;_OnThePhone.eng.mtf,"Men först vill jag att du svarar på några frågor | Suck, jag svarar ju ALLTID i det här hemmet | Jag svarar ju jämt"
sweet,en,3,Araki_AfterGhostVisit.eng.mtf;Araki_GamblingTonight.eng.mtf;_OnThePhone.eng.mtf,"Sleeping is good, or drinking something sweet | Maaan, I wish I could get in there with a modifier, would be sweet as hell | Oh, that sounds like a pretty sweet deal after all"
sätt,sv,3,Araki_AfterGhostVisit.eng.mtf;_InExperimentHall.eng.mtf,"Å, det finns flera sätt | Om du nu tror att han är viktig på något sätt? | Vi börjar inom någon minut, sätt er ner sa jag"
Så,sv,3,Araki_AfterGhostVisit.eng.mtf;Araki_HackerTrial1.eng.mtf;_DetectFactoryBreakIn.eng.mtf,Så jag ser till att våra datorer inte drar någon uppmärksamhet till sig | Så du jobbar här..? | Så duktigt
sånt,sv,3,Araki_AfterGhostVisit.eng.mtf;AskAboutFloppyReader.eng.mtf;_OnThePhone.eng.mtf,"Jaså, du har börjat lära dig om sånt? | Men det är väl sånt folk har hemma? | Men ett sånt här erbjudande kommer inte varje dag!"
Take,en,3,Araki_AfterGhostVisit.eng.mtf;_DetectFactoryBreakIn.eng.mtf;_InExperimentHall.eng.mtf,"Take it easy | Take his modifier | Take it easy, Pixie"
telefon,sv,3,_OnThePhone.eng.mtf,"Oj, telefon nu? | Var nu så god och svara i telefon | Vem var det i telefon Sebastian?"
than,en,3,Amanda_TryFindLodge.eng.mtf;Araki_AfterGhostVisit.eng.mtf;_OnThePhone.eng.mtf,"My friend Emma knows her better than I do | Worse than that | Mhm? Can we talk about something other than work, please?"
tips,sv,3,Araki_AfterGhostVisit.eng.mtf;Araki_GamblingTonight.eng.mtf;Araki_YouAreMemberNow.eng.mtf,"OK, bra tips | Har du några tips inför kvällens uppdrag? | Har du några tips till mig nu när jag ska jobba här?"
Tja,sv,3,Amanda_Arrival.eng.mtf;_DetectFactoryBreakIn.eng.mtf,Tja | Tja | Tja... det var bara att gå in genom grinden
tog,sv,3,_DetectFactoryBreakIn.eng.mtf;_InExperimentHall.eng.mtf,Jag tog mig in alldeles själv | Jag tog gruvvagnen | Vart tog han vägen?!
town,en,3,Amanda_Arrival.eng.mtf;Amanda_PyjamasParty.eng.mtf,New in town? | What a shitty town this is | Freshest in town
travel,en,3,_OnThePhone.eng.mtf,"You will have to travel a bit. We will cover all travel expenses, of course | You will have to travel a bit. We will cover all travel expenses, of course | We'd appreciate if you travel tomorrow"
tycker,sv,3,_OnThePhone.eng.mtf,Jo men det låter bra tycker jag | Om du inte har några fler frågor så tycker jag att vi avslutar mötet här | Men om det var allt så tycker jag att vi nöjer oss så
tänkte,sv,3,Amanda_CanSellSoda.eng.mtf;_OnThePhone.eng.mtf,Jag tänkte bara säga hej | Jag tänkte att vi kunde sjunga för dig först bara | Jag tänkte på den här båten..?
Ursäkta,sv,3,Amanda_ClubDotGig1.eng.mtf;Amanda_PyjamasParty.eng.mtf;Araki_Arrival.eng.mtf,Ursäkta mig | Ursäkta... | Ursäkta
ute,sv,3,Araki_AfterGhostVisit.eng.mtf;Araki_CasinoNightIsOver.eng.mtf;Araki_YouAreMemberNow.eng.mtf,"Jag har drabbats av det när jag varit ute på internet för länge | Ja, har du inte varit ute på internet?! | Du måste träna dig om du ska klara svåra situationer ute i fält"
varje,sv,3,Araki_YouAreMemberNow.eng.mtf;_OnThePhone.eng.mtf,Lös varje problem som du träffar på | Ta varje chans att undersöka hur saker egentligen fungerar | Men ett sånt här erbjudande kommer inte varje dag!
vid,sv,3,Amanda_TryFindLodge.eng.mtf;_CakeParty.eng.mtf,"Kanske konstig fråga men känner du en person vid namn Pixie? | OK, jag kommer hit vid 10-tiden | Nej, vi ska ju ses vid Ministeriet sa jag ju!!!"
Wellspring,sv,3,Amanda_CanSellSoda.eng.mtf;_OnThePhone.eng.mtf,Jag kommer från Wellspring Soda | Vi på Wellspring bryr oss mycket om våra anställda | Vi hoppas att du kommer att trivas i Wellspring-familjen!
Wellspring,en,3,Amanda_CanSellSoda.eng.mtf;_OnThePhone.eng.mtf,I'm from Wellspring Soda | At Wellspring we care deeply for our employees | We hope you'll enjoy being part of the Wellspring family
WHAT,en,3,Araki_GamblingTonight.eng.mtf;_DetectFactoryBreakIn.eng.mtf,WHAT...?! | I said WHAT ARE YOU DOING IN HERE?!! | I said WHAT ARE YOU DOING IN HERE?!!
wish,en,3,Albert_Ghosts.eng.mtf;Araki_GamblingTonight.eng.mtf,"I wish I could take it all in at once | I wish more people would want to come here | Maaan, I wish I could get in there with a modifier, would be sweet as hell"
working,en,3,Amanda_TryFindLodge.eng.mtf;Araki_YouAreMemberNow.eng.mtf,"Yes... isn't she the girl working at the shoe store? | But I think she's working over in the Burrows | Do you have any advice for me, now that I'm gonna be working here?"
would,en,3,Albert_Ghosts.eng.mtf;Araki_GamblingTonight.eng.mtf;_DetectFactoryBreakIn.eng.mtf,"I wish more people would want to come here | Maaan, I wish I could get in there with a modifier, would be sweet as hell | That would be all"
Wow,en,3,Araki_AfterGhostVisit.eng.mtf;Araki_YouAreMemberNow.eng.mtf;_AfterPyjamas.eng.mtf,"Wow | Wow... sounds tough! | Wow, it's pretty late now"
Yo,en,3,Amanda_PyjamasParty.eng.mtf,Yo Yo | Yo Yo | Yo?
Yup,en,3,Araki_GamblingTonight.eng.mtf;_CakeParty.eng.mtf;_OnThePhone.eng.mtf,"Yup | Yup, at the ministry | Yup!"
Äsch,sv,3,Araki_GamblingTonight.eng.mtf;_OnThePhone.eng.mtf,"Äsch, jag kommer inte på något smart att säga till dig! | Äsch, ingen särskild | Äsch, jag vet inte"
åka,sv,3,_OnThePhone.eng.mtf,"OK... vart ska jag åka? | Båten du ska åka med har nummer 340 | Jättesnart, jag måste åka båt imorgon bitti"
åt,sv,3,Albert_Ghosts.eng.mtf;_ManHunt.eng.mtf,"Zarah lyckades släpa in en soffa åt oss | Du måste gör något åt hennes dator | Jag har räddat Ivan, du kan inte komma åt honom"
öl,sv,3,Amanda_PyjamasParty.eng.mtf,"Du, har du någon öl? | Det här är väl ingen öl? | Vill du ha mer öl?"
önskar,sv,3,Albert_Ghosts.eng.mtf;Araki_GamblingTonight.eng.mtf,"Jag önskar att jag kunde ta in allt på samma gång | Jag önskar att fler ville komma hit | Ååå, jag önskar att jag kunde komma in där med en modifierare, hade varit så swe"
AARRRRRGHHHH,en,2,_CakeParty.eng.mtf,AARRRRRGHHHH!!! AARRRRRGHHHH!!! | AARRRRRGHHHH!!! AARRRRRGHHHH!!!
able,en,2,Araki_AfterGhostVisit.eng.mtf;_CakeParty.eng.mtf,You might be able to snoop around there and see if you find anything | I hope you'll be able to sleep
act,en,2,Araki_GamblingTonight.eng.mtf;_OnThePhone.eng.mtf,We have to act like we don't know each other | Chapter 6 (final act)
Adjö,sv,2,Amanda_CanSellSoda.eng.mtf,Adjö | Adjö
advice,en,2,Araki_GamblingTonight.eng.mtf;Araki_YouAreMemberNow.eng.mtf,"Do you have any advice for tonight's assignment? | Do you have any advice for me, now that I'm gonna be working here?"
Ah,sv,2,Amanda_ClubDotGig2.eng.mtf;Amanda_TryFindLodge.eng.mtf,"Ah just det | Ah, just det"
Ah,en,2,Amanda_ClubDotGig2.eng.mtf;Amanda_TryFindLodge.eng.mtf,"Ah, gotcha | Ah, right"
allowed,en,2,_DetectFactoryBreakIn.eng.mtf,No unauthorized people allowed! | No unauthorized people allowed!
Allt,sv,2,Amanda_Arrival.eng.mtf;_InExperimentHall.eng.mtf,Allt är skit | Allt är under kontroll
almost,en,2,Araki_AfterGhostVisit.eng.mtf,"A bit translucent almost | Yes, almost everything"
alone,en,2,_CakeParty.eng.mtf,I need to be alone with Ivan! | I need some time alone with Ivan
andra,sv,2,Araki_AfterGhostVisit.eng.mtf,Du måste hitta någonting som kan koppla upp sig mot andra saker | Med många kopplingar kan du nå många andra platser
annoying,en,2,Albert_Ghosts.eng.mtf,"But the new one is really annoying | Oh, that sounds annoying"
another,en,2,Amanda_PyjamasParty.eng.mtf;_OnThePhone.eng.mtf,"Want another beer? | I got a job, looks like it's in another city"
Araki,sv,2,Araki_GamblingTonight.eng.mtf;_DetectFactoryBreakIn.eng.mtf,"Hej Araki! | Ja, det är Yulian... Araki"
Araki,en,2,Araki_GamblingTonight.eng.mtf;_DetectFactoryBreakIn.eng.mtf,"Hi Araki! | Well, there's Yulian... Araki"
ARE,en,2,_DetectFactoryBreakIn.eng.mtf,I said WHAT ARE YOU DOING IN HERE?!! | I said WHAT ARE YOU DOING IN HERE?!!
area,en,2,_DetectFactoryBreakIn.eng.mtf,This is a restricted area | This is a restricted area
