term,lang,count,files,examples
Han,sv,6,Babcia_FirstDay.eng.mtf;Bob_ClubDotGig1.eng.mtf;Bouncer_AfterStalking.eng.mtf;Dorian_YouAreMemberNow.eng.mtf,"Det var visst en man här nyss. Han sökte dig. | Han kanske gick till caféet, många gillar att sitta där | Han är ju bara en"
happen,en,6,Babcia_AfterGhostVisit.eng.mtf;Babcia_AfterStalking.eng.mtf;Babcia_CanSellSoda.eng.mtf;Babcia_TryFindLodge.eng.mtf;Bob_Arrival.eng.mtf,You don't happen to know anything about ghosts here at the hotel? | You wouldn't happen to want to buy a soda? | You don't happen to know what I could do to improve my sales?
Hey,en,6,Bob_TryFindLodge.eng.mtf;Bouncer_AfterStalking.eng.mtf;Bower_GamblingTonight.eng.mtf;Chuck_Arrival.eng.mtf;Dorian_HelmetDay.eng.mtf,"Hey you | Hey there, dreamer! | Hey, hi"
hitta,sv,6,Babcia_Arrival.eng.mtf;Bernd_FirstDay.eng.mtf;Bob_TryFindLodge.eng.mtf;Bob_WellspringContact.eng.mtf,"Men du måste hitta nyckeln, annars blir du betalningsskyldig | Jag ska hitta nyckeln! | Försöker hitta mig själv typ"
honom,sv,6,Babcia_FirstDay.eng.mtf;Bouncer_AfterStalking.eng.mtf;BustedAtLongsons.eng.mtf;Dorian_CakeParty.eng.mtf,"Du kanske kan spring ikapp honom, om du är snabb | Jag brukar sitta och titta på honom när han jobbar | Ta fast honom"
important,en,6,Babcia_AfterStalking.eng.mtf;Babcia_CanSellSoda.eng.mtf;Bouncer_YouAreMemberNow.eng.mtf;Bower_AfterStalking.eng.mtf;CityHallGuard_Arrival.eng.mtf;Dorian_Arrival.eng.mtf,Mm. Was there anything important that you wanted to know? | Did you have something important in mind or are you just looking to bother a har | Or you forgot something important you were supposed to do
Ivan,sv,6,DancingBeauty.eng.mtf;Dorian_CakeParty.eng.mtf,Och Ivan också såklart | Ivan? | Ivan?!
Ivan,en,6,DancingBeauty.eng.mtf;Dorian_CakeParty.eng.mtf,"And Ivan, of course | Ivan? | Ivan?!"
jo,sv,6,Babcia_Arrival.eng.mtf;DancingBeauty.eng.mtf;Dorian_AfterStalking.eng.mtf;Dorian_YouAreMemberNow.eng.mtf,"Mm, jo men så heter de nog | Eh, jo just det | Hehe, jo lite"
just,sv,6,Babcia_Arrival.eng.mtf;Babcia_CanSellSoda.eng.mtf;Babcia_DoorProblems.eng.mtf;Bob_Arrival.eng.mtf;CasinoGuard1_Arrival.eng.mtf;CityHallGuard_Arrival.eng.mtf,"Eh, jo just det | Jag har inte tid med dig just nu | Det händer ibland, vi har lite problem med det tekniska här i huset just nu"
key,en,6,Babcia_Arrival.eng.mtf;Babcia_FirstDay.eng.mtf,"Here's your key | Perhaps you want the key first? | Er, I seem to have lost my key..."
Läsk,sv,6,Babcia_CanSellSoda.eng.mtf;Bernd_FirstDay.eng.mtf;Bob_CanSellSoda.eng.mtf;DancingBeauty.eng.mtf,Läsk? Är det någon slags sockerdricka? | Läsk? | Läsk? Jag gillar läsk.
låter,sv,6,Babcia_AfterStalking.eng.mtf;Bernd_FirstDay.eng.mtf;Bob_WellspringContact.eng.mtf;CasinoBartender_Arrival.eng.mtf;DancingBeauty.eng.mtf,"Ett par dagar i Dorisburg och du låter redan som Yulian | Vad skönt det låter | OK, det låter ju lovande!"
mest,sv,6,Babcia_AfterStalking.eng.mtf;Babcia_Arrival.eng.mtf;Bernd_FirstDay.eng.mtf;Bob_CanSellSoda.eng.mtf;Bob_WellspringContact.eng.mtf;Dorian_YouAreMemberNow.eng.mtf,Nä alltså jag är mest lite nyfiken | Jag sliter mest här på hotellet | Jag tycker mest det är skräpigt
Mhm,sv,6,Babcia_DoorProblems.eng.mtf;Babcia_TryFindLodge.eng.mtf;Bower_Arrival.eng.mtf;CityHallGuard_Arrival.eng.mtf;DancingBeauty.eng.mtf,"Mhm? | Mhm, jag vet! | Mhm?"
nice,en,6,Babcia_FirstDay.eng.mtf;Bernd_CanSellSoda.eng.mtf;Bernd_FirstDay.eng.mtf;Bower_Arrival.eng.mtf;BreakInPetra.eng.mtf;DancingBeauty.eng.mtf,"Have a nice day | Seen any nice birds lately? | Sebastian, it was really nice talking to you Sebastian，"
Nothing,en,6,Bob_CanSellSoda.eng.mtf;Bower_CanSellSoda.eng.mtf;CasinoGuard1_CasinoNightIsOver.eng.mtf;Dorian_Arrival.eng.mtf,"Nothing, really | Nothing. Bye | Nothing"
prata,sv,6,Bernd_Arrival.eng.mtf;Bernd_FirstDay.eng.mtf;Bower_Arrival.eng.mtf;DancingBeauty.eng.mtf;Dave_Arrival.eng.mtf,"Kan vi prata imorgon? | Du kanske kan prata med fru Babcia i receptionen? | Sebastian, det var mycket trevligt att prata med dig"
real,en,6,Babcia_CanSellSoda.eng.mtf;Bernd_FirstDay.eng.mtf;Bouncer_Arrival.eng.mtf;BreakInPetra.eng.mtf;CasinoBartender_Arrival.eng.mtf;Dorian_AfterStalking.eng.mtf,"Get real! | But is that even a real kind of weather? | You should go there again, it's a real good hangout spot"
riktigt,sv,6,Babcia_DoorProblems.eng.mtf;Bernd_CanSellSoda.eng.mtf;Bob_TryFindLodge.eng.mtf;Bouncer_Arrival.eng.mtf;Dorian_CakeParty.eng.mtf,Jag fattar inte riktigt men jag kommer in på badrummet på nån vänster | Jag har sett en riktigt häftig fågel nere i hamnen | Minns inte riktigt...
se,sv,6,Babcia_Arrival.eng.mtf;Babcia_DoorProblems.eng.mtf;Bernd_FirstDay.eng.mtf;Bouncer_AfterStalking.eng.mtf;CasinoBartender_Arrival.eng.mtf;Dorian_Arrival.eng.mtf,"Jaha, kan man få se det? | Du kan väl gå och se om Hank är klar? | Har du något mer specifikt tips på vad jag borde se?"
Sebbe,sv,6,Babcia_Arrival.eng.mtf;Babcia_FirstDay.eng.mtf;Bernd_FirstDay.eng.mtf;Dorian_AfterStalking.eng.mtf;Dorian_Arrival.eng.mtf;Dorian_HelmetDay.eng.mtf,"Sebbe | Du kan kalla mig Sebbe | Mm, eller Sebbe"
See,en,6,Bernd_FirstDay.eng.mtf;Bouncer_Arrival.eng.mtf;Chuck_Arrival.eng.mtf;DancingBeauty.eng.mtf,See ya! | See ya | See ya around
ses,sv,6,Bernd_FirstDay.eng.mtf;Bob_Arrival.eng.mtf;DancingBeauty.eng.mtf;Dorian_Arrival.eng.mtf,"Vi ses! | Jag måste chilla lite nu, vi ses | Vi ses här på Bar Yvonne vid 18-tiden typ då"
sett,sv,6,Babcia_CanSellSoda.eng.mtf;Bernd_CanSellSoda.eng.mtf;Bouncer_Arrival.eng.mtf;Bower_AfterStalking.eng.mtf;DancingBeauty.eng.mtf,Det står några blomkrukor uppe i mitt rum har jag sett... | Jag har sett en riktigt häftig fågel nere i hamnen | Det kanske är där som du har sett mig..?
stay,en,6,Babcia_AfterStalking.eng.mtf;Babcia_Arrival.eng.mtf;CasinoGuard1_CasinoNightIsOver.eng.mtf;Dorian_AfterStalking.eng.mtf,"Yeah, stay away from those twerps | But I try to stay clear of that side of town | I think I'm supposed to stay here"
sälja,sv,6,Babcia_CanSellSoda.eng.mtf;Bernd_FirstDay.eng.mtf;Bob_CanSellSoda.eng.mtf,Det går inte bra för mig att sälja läsk | Du vet inte vad jag skulle kunna göra för att kunna sälja bättre? | Ja men du måste ju sälja rum och så liksom
Så,sv,6,Babcia_Arrival.eng.mtf;Babcia_FirstDay.eng.mtf;Babcia_GotIntoRoom.eng.mtf;CasinoBartender_Arrival.eng.mtf;DancingBeauty.eng.mtf,"Så, nu kan du gå upp till ditt rum så borde du kunna komma in där | Så... en sak till | Så bra"
Then,en,6,Babcia_Arrival.eng.mtf;Bernd_FirstDay.eng.mtf;CasinoBartender_Arrival.eng.mtf;CasinoGuard1_Arrival.eng.mtf;CasinoGuard2_Arrival.eng.mtf;DancingBeauty.eng.mtf,Then just follow the signs up to the first floor | Then you know how fantastic it is | Then I must to ask you to return your drink
This,en,6,Babcia_AfterStalking.eng.mtf;Babcia_CanSellSoda.eng.mtf;Bob_CanSellSoda.eng.mtf;CasinoBartender_Arrival.eng.mtf;CityHallGuard_Arrival.eng.mtf;Dorian_AfterStalking.eng.mtf,This Yulian character | This is not acceptable behavior | This is some good soda
tycker,sv,6,Babcia_FirstDay.eng.mtf;Bernd_FirstDay.eng.mtf;Bob_CanSellSoda.eng.mtf;Bower_AfterStalking.eng.mtf;DancingBeauty.eng.mtf;Dorian_Arrival.eng.mtf,Vad tycker du att jag ska göra? | Jag tycker mest det är skräpigt | Men vad bra att du tycker det!
varit,sv,6,Bernd_FirstDay.eng.mtf;Bouncer_AfterStalking.eng.mtf;Chuck_Arrival.eng.mtf;DancingBeauty.eng.mtf;Dorian_CakeParty.eng.mtf,"Har du varit på oktoberfest? | Har du varit ute i hamnen? | Parken är verkligen skön om man vill komma bort från stadens stress, har du vari"
vem,sv,6,Babcia_AfterStalking.eng.mtf;Babcia_FirstDay.eng.mtf;Bob_ClubDotGig1.eng.mtf;Bob_TryFindLodge.eng.mtf;Dorian_AfterStalking.eng.mtf,"Får vem som helst gå och besöka de här datorministerierna? | Ursäkta, vem är ni? | Jaha... vem är det som spelar egentligen?"
vänta,sv,6,Babcia_Arrival.eng.mtf;Babcia_DoorProblems.eng.mtf;BustedAtLongsons.eng.mtf;CasinoGuard1_Arrival.eng.mtf;Chuck_Arrival.eng.mtf;Dorian_Arrival.eng.mtf,"Eller vänta... nu hittar jag det inte igen | Du kan vänta här nere så länge om du vill | Din jävel, vänta så ska jag hämta min vakt"
wanted,en,6,Babcia_AfterGhostVisit.eng.mtf;Babcia_AfterStalking.eng.mtf;Babcia_Arrival.eng.mtf;Babcia_FirstDay.eng.mtf;Bob_Arrival.eng.mtf,"I just wanted to say that I'm beginning to appreciate your hotel more and more | Mm. Was there anything important that you wanted to know? | Ah, that's what I thought, just wanted to make sure"
while,en,6,Babcia_AfterGhostVisit.eng.mtf;Babcia_Ghosts.eng.mtf;Bernd_FirstDay.eng.mtf;BustedAtLongsons.eng.mtf;DancingBeauty.eng.mtf,I suspect that someone broke into my room while I was sleeping | Guess you've been here quite a while? | Anything you think I should check out while I'm in the city?
Wow,en,6,Bob_Arrival.eng.mtf;CasinoBartender_Arrival.eng.mtf;CasinoGuard1_Arrival.eng.mtf;DancingBeauty.eng.mtf;Dorian_Arrival.eng.mtf,"Wow, cool! | Wow, that's expensive | Wow!"
yet,en,6,Babcia_DoorProblems.eng.mtf;Bernd_FirstDay.eng.mtf;Bob_CanSellSoda.eng.mtf;Bouncer_Arrival.eng.mtf;Dorian_AfterStalking.eng.mtf;Dorian_Arrival.eng.mtf,"Has anyone fixed the door yet? | I'm a soda salesman, but I haven't started working yet | Uh, I haven't tasted it yet"
you'll,en,6,Babcia_Arrival.eng.mtf;Babcia_CanSellSoda.eng.mtf;Babcia_DoorFixed.eng.mtf;Bouncer_YouAreMemberNow.eng.mtf;DancingBeauty.eng.mtf,"I hope that you'll enjoy your stay | But you have to find the key, or you'll have to pay | But then you'll have to be careful with that door"
älskar,sv,6,Bernd_FirstDay.eng.mtf;Bob_ClubDotGig1.eng.mtf;Bouncer_AfterStalking.eng.mtf;DancingBeauty.eng.mtf;Dorian_CakeParty.eng.mtf;Dorian_YouAreMemberNow.eng.mtf,Jag älskar alla väder | Ja! Jag älskar deras musik | Jag älskar den
actually,en,5,Babcia_AfterStalking.eng.mtf;Bernd_FirstDay.eng.mtf;Bouncer_Arrival.eng.mtf;Bouncer_YouAreMemberNow.eng.mtf;DancingBeauty.eng.mtf,"We actually need some order here in the city | I actually work at a bank home in Germany | I'm pretty sure we have, actually"
All,en,5,Babcia_Arrival.eng.mtf;Bernd_FirstDay.eng.mtf;Bob_Arrival.eng.mtf;Bouncer_AfterStalking.eng.mtf,"All right, may I see it | All good? | All good?"
alldeles,sv,5,Babcia_CanSellSoda.eng.mtf;Babcia_DoorProblems.eng.mtf;Babcia_Ghosts.eng.mtf;Bernd_FirstDay.eng.mtf,"Det mås alldeles utmärkt här, herrn | Jag vet inte vad som hände mig alldeles nyss, jag är chockad!!! | Usch, jag känner mig alldeles snurrig"
alright,en,5,Bernd_FirstDay.eng.mtf;Bob_Arrival.eng.mtf;Bouncer_AfterStalking.eng.mtf;Bouncer_Arrival.eng.mtf;Chuck_Arrival.eng.mtf,I'm alright | I'm alright | Yes... it's alright I guess
always,en,5,Babcia_AfterGhostVisit.eng.mtf;Babcia_AfterStalking.eng.mtf;Babcia_Arrival.eng.mtf;Babcia_CanSellSoda.eng.mtf;Babcia_FirstDay.eng.mtf,"It's part of our outstanding quality of service, our doors are always open | He's always talking about how dangerous the Ministry is | I guess people drink at the local bars, same as they've always been"
Any,en,5,Babcia_Arrival.eng.mtf;Babcia_CanSellSoda.eng.mtf;Bouncer_Arrival.eng.mtf;CasinoGuard1_Arrival.eng.mtf,Any problems | Any questions? | Any problems?
bathroom,en,5,Babcia_AfterStalking.eng.mtf;Babcia_DoorProblems.eng.mtf;CasinoGuard1_Arrival.eng.mtf,"Where is the bathroom? | When I tried to enter my room I ended up in the bathroom!!! | I don't really understand how, but I end up in the bathroom somehow"
beer,en,5,Bernd_CanSellSoda.eng.mtf;Bernd_FirstDay.eng.mtf;Bob_ClubDotGig1.eng.mtf;DancingBeauty.eng.mtf,Um... do you have any beer? | I like beer better | It's a big festival in Germany where you drink a lot of beer
blev,sv,5,Babcia_AfterGhostVisit.eng.mtf;Babcia_CanSellSoda.eng.mtf;Babcia_DoorProblems.eng.mtf;Dorian_AfterStalking.eng.mtf,Jag blev väckt mitt i natten av att någon var på mitt rum | Det blev för dyrt | Jag blev väldigt orolig...
bli,sv,5,Bob_ClubDotGig1.eng.mtf;CasinoBartender_Arrival.eng.mtf;DancingBeauty.eng.mtf;Dorian_AfterStalking.eng.mtf,"Ja, det ska verkligen bli kul! | Ska bli | men jag tror att det kommer bli jävligt fett"
bor,sv,5,Babcia_AfterGhostVisit.eng.mtf;Babcia_Ghosts.eng.mtf;BreakInPetra.eng.mtf;CityHallGuard_Arrival.eng.mtf,"Vem är det som bor på rum 3? | Ni bor väl på rum 1? | Var snäll och lämna mig i fred nu, jag bor faktiskt här"
borta,sv,5,Babcia_AfterStalking.eng.mtf;Bob_Arrival.eng.mtf;Bob_WellspringContact.eng.mtf,"Håll dig borta från det där | Ja, håll dig borta från såna fjantar | Men jag håller mig borta från den sidan stan"
business,en,5,Babcia_CanSellSoda.eng.mtf;Babcia_TryFindLodge.eng.mtf;CityHallGuard_Arrival.eng.mtf;DancingBeauty.eng.mtf,"You don't happen to have any advice? We're kinda in the same business after all | Mind your own business and I'll mind mine | I mind my own business, you'd do well to mind yours"
café,en,5,Babcia_FirstDay.eng.mtf,"Perhaps he went to the café, it's a popular hangout spot | Where's the café? | OK, now I have to get to the café and see if I can find that man"
caféet,sv,5,Babcia_FirstDay.eng.mtf;Bob_WellspringContact.eng.mtf,"Han kanske gick till caféet, många gillar att sitta där | Var ligger caféet? | Nej nu måste jag sticka till caféet och kolla om jag hittar den där mannen"
call,en,5,Babcia_CanSellSoda.eng.mtf;Babcia_DoorFixed.eng.mtf;Babcia_DoorProblems.eng.mtf;Babcia_FirstDay.eng.mtf;BustedAtLongsons.eng.mtf,I guess you could call it that... | I'll call a locksmith to come deal with that | I'll call for someone to fix it
called,en,5,Babcia_Arrival.eng.mtf;Babcia_FirstDay.eng.mtf;Babcia_TryFindLodge.eng.mtf;Bob_CanSellSoda.eng.mtf;DancingBeauty.eng.mtf,"Mhm, yes, I think that's what they're called | It's called Ponty, they have a big pink sign outside | Do you know anything about a girl called Pixie?"
Can't,en,5,Babcia_CanSellSoda.eng.mtf;Bob_TryFindLodge.eng.mtf;Bouncer_YouAreMemberNow.eng.mtf;Dorian_AfterStalking.eng.mtf;Dorian_CakeParty.eng.mtf,"Hank?! Can't you change the track please? Hank？！ | Can't get her out of my head | Can't tell you, sorry"
care,en,5,Babcia_AfterStalking.eng.mtf;Babcia_Arrival.eng.mtf;CityHallGuard_Arrival.eng.mtf,"I don't care for whippersnappers running around trying to save the world | But isn't it good that people actively care about things? | I'm off to bed now, take care!"
Casino,en,5,CasinoGuard1_Arrival.eng.mtf;CasinoGuard1_CasinoNightIsOver.eng.mtf;CasinoGuard2_Arrival.eng.mtf,Good evening and welcome to the Killian Casino! | Good evening and welcome to the Killian Casino! | Good evening and welcome to the Killian Casino!
centrum,sv,5,Babcia_Arrival.eng.mtf;Babcia_CanSellSoda.eng.mtf;Babcia_FirstDay.eng.mtf;Dorian_AfterStalking.eng.mtf,"Nere i centrum antar jag | Eller baren i centrum, där är det väl fullt av törstiga människor??! | Du går ner till centrum"
Cool,en,5,Bob_ClubDotGig1.eng.mtf;Bouncer_Arrival.eng.mtf;Chuck_Arrival.eng.mtf;DancingBeauty.eng.mtf,Cool man | Cool! You should go there tonight | Cool man
could,en,5,Babcia_CanSellSoda.eng.mtf;Babcia_FirstDay.eng.mtf;Bob_CanSellSoda.eng.mtf;CasinoBartender_Arrival.eng.mtf,"I guess you could call it that... | You don't happen to know what I could do to improve my sales? | OK, where could he have have gone?"
dem,sv,5,Babcia_AfterGhostVisit.eng.mtf;Babcia_AfterStalking.eng.mtf;Babcia_CanSellSoda.eng.mtf;Bouncer_AfterStalking.eng.mtf;DancingBeauty.eng.mtf,"Kan ni inte vara snäll och låsa dem? | Finns det inget sätt att stoppa dem? | Nej, vi fick lov att sluta bevattna dem"
disk,en,5,Babcia_CanSellSoda.eng.mtf;Babcia_FirstDay.eng.mtf;Babcia_TryFindLodge.eng.mtf,"I'm looking for a way to read the contents of a floppy disk | So, there was this thing about reading a floppy disk | Do you have a floppy disk reader?"
easy,en,5,Bernd_CanSellSoda.eng.mtf;Bob_Arrival.eng.mtf;Bob_CanSellSoda.eng.mtf;Bob_TryFindLodge.eng.mtf;Dorian_Arrival.eng.mtf,"Gotta take off, take it easy Bernd! | Take it easy | OK, take it easy"
Er,en,5,Babcia_Arrival.eng.mtf;Chuck_Arrival.eng.mtf;DancingBeauty.eng.mtf;Dorian_YouAreMemberNow.eng.mtf,"Er, I seem to have lost my key... | Er, what? | Er... not particularly"
Ett,sv,5,Babcia_AfterStalking.eng.mtf;Babcia_FirstDay.eng.mtf;CasinoBartender_Arrival.eng.mtf;Dorian_YouAreMemberNow.eng.mtf,Ett nej är ett nej | Ett par dagar i Dorisburg och du låter redan som Yulian | Ett tack vore på sin plats
even,en,5,Babcia_CanSellSoda.eng.mtf;Babcia_DoorProblems.eng.mtf;Bernd_FirstDay.eng.mtf;Bouncer_AfterStalking.eng.mtf;Dorian_CakeParty.eng.mtf,"I don't see even a vague resemblance between the two | I don't even know what happened to me just now, I'm in shock!!! | But is that even a real kind of weather?"
exakt,sv,5,Bouncer_YouAreMemberNow.eng.mtf;CasinoGuard2_Arrival.eng.mtf;Dorian_AfterStalking.eng.mtf;Dorian_YouAreMemberNow.eng.mtf,"Ja exakt! | Ja, exakt | Ja..? Jo exakt"
fint,sv,5,Babcia_AfterStalking.eng.mtf;Babcia_FirstDay.eng.mtf;Bernd_CanSellSoda.eng.mtf;Bob_TryFindLodge.eng.mtf;Bouncer_AfterStalking.eng.mtf,"Ha det fint | Ha det fint | Ska dra vidare, ha det fint Bernd!"
folk,sv,5,Babcia_AfterStalking.eng.mtf;Bouncer_Arrival.eng.mtf;CasinoGuard1_Arrival.eng.mtf;CasinoGuard1_CasinoNightIsOver.eng.mtf;Chuck_Arrival.eng.mtf,Men är det inte bra med folk som är engagerade? | Mycket folk ikväll? | På helgen är det betydligt mer folk
free,en,5,Babcia_AfterGhostVisit.eng.mtf;Bouncer_AfterStalking.eng.mtf;CasinoGuard1_Arrival.eng.mtf;CasinoGuard1_CasinoNightIsOver.eng.mtf;Dorian_Arrival.eng.mtf,"No, our guests are free to come and go at any time | Not even if you get it for free? | No, it's free tonight"
Förlåt,sv,5,Babcia_CanSellSoda.eng.mtf;Babcia_DoorProblems.eng.mtf;Dorian_YouAreMemberNow.eng.mtf,"Förlåt | Förlåt... | Förlåt, det var inte meningen att vara till besvär"
förut,sv,5,Babcia_FirstDay.eng.mtf;Bob_TryFindLodge.eng.mtf;CasinoGuard1_Arrival.eng.mtf;DancingBeauty.eng.mtf,Du nämnde något om en man förut? | Har vi setts förut? | Jag var där förut men då såg jag henne inte
Go,en,5,Babcia_CanSellSoda.eng.mtf;Babcia_FirstDay.eng.mtf;Dorian_Arrival.eng.mtf;Dorian_YouAreMemberNow.eng.mtf,"Go have a drink in your room | Go to the harbor... the workers get all hot and sweaty, don't they? | Go through the dining hall to get to it"
gonna,en,5,Babcia_DoorProblems.eng.mtf;Bob_Arrival.eng.mtf;DancingBeauty.eng.mtf;Dorian_AfterStalking.eng.mtf,"I must be going mad, what am I gonna do?! | Sorry, I was just gonna say... | But I think it's gonna be really awesome"
Gotta,en,5,Babcia_FirstDay.eng.mtf;Bernd_CanSellSoda.eng.mtf;Bouncer_AfterStalking.eng.mtf;Chuck_Arrival.eng.mtf;DancingBeauty.eng.mtf,"Gotta go now, bye! | Gotta take off, take it easy Bernd! | Gotta take off"
gäster,sv,5,Babcia_AfterGhostVisit.eng.mtf;Babcia_Arrival.eng.mtf;Babcia_FirstDay.eng.mtf;CasinoGuard1_Arrival.eng.mtf,"Nej, våra gäster kan komma när som helst | Vi lämnar inte ut namnet på våra gäster | Jag har inte mycket till övers för de gäster som bryter mot våra regler här på h"
Gör,sv,5,Bob_Arrival.eng.mtf;Bob_TryFindLodge.eng.mtf;Bouncer_AfterStalking.eng.mtf;Dorian_AfterStalking.eng.mtf;Dorian_Arrival.eng.mtf,Gör jag? | Gör hon?! | Gör så
hall,en,5,Babcia_Arrival.eng.mtf;Babcia_FirstDay.eng.mtf;CityHallGuard_Arrival.eng.mtf,"It's through the dining hall | It's through the dining hall | Past the large staircase, then take a left in the dining hall"
Hank,sv,5,Babcia_CanSellSoda.eng.mtf;Babcia_DoorFixed.eng.mtf;Babcia_DoorProblems.eng.mtf;Babcia_TryFindLodge.eng.mtf,"Hank?! Kan du inte byta | Vad har ni för relation, du och Hank egentligen? | Nu borde Hank vara klar med dörren"
Hehe,sv,5,Babcia_AfterStalking.eng.mtf;Bob_TryFindLodge.eng.mtf;Bob_WellspringContact.eng.mtf;DancingBeauty.eng.mtf,"Hehe ok | Hehe, på så vis | Hehe OK"
help,en,5,Babcia_FirstDay.eng.mtf;Bob_TryFindLodge.eng.mtf;CasinoGuard1_Arrival.eng.mtf;Dorian_AfterStalking.eng.mtf,"Thanks for your help! | Thanks for your help! | Yeah... I guess I should get a move on, thanks for the help anyway"
hope,en,5,Babcia_Arrival.eng.mtf;Babcia_DoorFixed.eng.mtf;Bouncer_Arrival.eng.mtf;CasinoGuard1_CasinoNightIsOver.eng.mtf,"I hope that you'll enjoy your stay | Sure, it should be pretty safe to use now, I hope | I hope you've had a good night!"
Hoppas,sv,5,Bouncer_Arrival.eng.mtf;Bouncer_YouAreMemberNow.eng.mtf;CasinoBartender_Arrival.eng.mtf;CasinoGuard1_Arrival.eng.mtf,Hoppas ni haft en bra kväll! | Hoppas du kommer att trivas | Hoppas den smakar
händer,sv,5,Babcia_DoorProblems.eng.mtf;Bernd_CanSellSoda.eng.mtf;Bob_Arrival.eng.mtf,"Det händer ibland, vi har lite problem med det tekniska här i huset just nu | Jaha... ja det är sånt som händer ibland tyvärr | Det händer då och då här i huset, vi har lite problem med det tekniska"
Härligt,sv,5,Bob_Arrival.eng.mtf;Bob_CanSellSoda.eng.mtf;DancingBeauty.eng.mtf,Härligt | Härligt att höra | Härligt!
ibland,sv,5,Babcia_DoorProblems.eng.mtf;Bernd_FirstDay.eng.mtf;Bouncer_Arrival.eng.mtf;Dorian_AfterStalking.eng.mtf,"Det händer ibland, vi har lite problem med det tekniska här i huset just nu | Jaha... ja det är sånt som händer ibland tyvärr | Ja, man måste ha tid att göra sånt som är roligt ibland också"
idag,sv,5,Bernd_FirstDay.eng.mtf;Bob_TryFindLodge.eng.mtf;CasinoGuard1_CasinoNightIsOver.eng.mtf;DancingBeauty.eng.mtf,Vackert väder idag | Vilken fantastiskt fin dag vi har idag! | Jag är inte sugen på läsk idag
ingen,sv,5,Babcia_Arrival.eng.mtf;Babcia_CanSellSoda.eng.mtf;Bob_Arrival.eng.mtf;Bouncer_AfterStalking.eng.mtf;CasinoBartender_Arrival.eng.mtf,Det finns ingen möjlighet att skriva upp det på rummet eller så? | Vi har ingen som du kan låna | Nej ingen aning
