term,lang,count,files,examples
kalla,sv,4,Elsa_AfterStalking.eng.mtf;Elsa_SayHiToHer.eng.mtf;Felix_AfterGhostVisit.eng.mtf;Hank_AfterGhostVisit.eng.mtf,Som det ser ut nu så vet jag inte om man kan kalla det bra... | Du kan kalla mig Sebbe | Men fan dude! Jag får kalla kårar av det här
karta,sv,4,Hank_CanSellSoda.eng.mtf;Harry_Arrival.eng.mtf;Harry_CanSellSoda.eng.mtf,Eller hitta en karta? | Jag har redan en karta | Har du ingen karta?
kille,sv,4,Felix_AfterGhostVisit.eng.mtf;Felix_OLD_GotHackdev.eng.mtf,Så du var med en kille för första gången? | Riktigt trevlig kille | Skum kille och så...
klarar,sv,4,Felix_AfterGhostVisit.eng.mtf;Hank_FirstLecture.eng.mtf;Harry_Arrival.eng.mtf;Harry_CanSellSoda.eng.mtf,"Jag tror jag klarar mig | Nä men det klarar du | Nej tack, jag klarar mig bra med mitt kaffe"
kommit,sv,4,GetInvitedToBarYvonne.eng.mtf;Gunnar_LookForModifier.eng.mtf;Hank_Arrival.eng.mtf,"Ja men det är jättenära här, du bara tar höger när du kommit ut från caféet | Så varför har du kommit till mig? | Och många saker har man inte kommit på hur de kan modifieras heller"
kort,sv,4,Felix_PyjamasParty.eng.mtf;Gunnar_LookForModifier.eng.mtf,"Om du spelar dina kort rätt kan du kanske få ragg | Vilka kort kan man spela då? | Ok, kan jag få låna ditt kort?"
Kul,sv,4,Felix_DiscoBall.eng.mtf;Felix_PyjamasParty.eng.mtf;GetToKnowFib.eng.mtf;Hank_CanSellSoda.eng.mtf,"Kul att höra Sebbe, jag gillar dig! | Tja, där är du ju dude! Kul att du kunde komma över! | Kul att du tycker det!"
källaren,sv,4,Felix_AfterStalking.eng.mtf;Felix_DiscoBall.eng.mtf;GetInvitedToBarYvonne.eng.mtf;Hank_CanSellSoda.eng.mtf,Men ni har ändå en superhemlig klubb här nere i källaren? | Jag tänkte på den här organisationen ni har där i källaren? | Själva klubben ligger i källaren på ett hus
känna,sv,4,Frank_YouAreMemberNow.eng.mtf;GetInvitedToBarYvonne.eng.mtf;Harry_TryFindLodge.eng.mtf,"Du kommer känna dig hemma på nolltid | Det är OK, har inte riktigt lärt känna någon än eller så | Har du lärt känna några som bor här då?"
leaving,en,4,Emma_PyjamasParty.eng.mtf;Felix_DiscoBall.eng.mtf;Harry_Arrival.eng.mtf,"Um, mind leaving me alone? | It's OK, I was thinking of leaving soon | Nah, I'm leaving now"
level,en,4,Frank_CasinoHeist.eng.mtf;Gunnar_LookForModifier.eng.mtf;Hank_AfterStalking.eng.mtf,"Even those with level 0, I mean | It's just a level 0 of course, you'll have to sort out the higher levels for you | It's a modifier, security level 2"
Lite,sv,4,Felix_AfterStalking.eng.mtf;Felix_CasinoHeist.eng.mtf;GetToKnowDorian.eng.mtf;Hank_AfterStalking.eng.mtf,Lite fega verkar ni | Lite ensamt bara | Lite konstig...
liten,sv,4,Felix_AfterPyjamas.eng.mtf;Fib_Arrival.eng.mtf;Hank_FirstLecture.eng.mtf,Han bor i en liten stuga borta vid hamnen | Nu bor han i en liten stuga bort mot hamnen | Det finns en liten stig bredvid scenen
liv,sv,4,Felix_TryFindLodge.eng.mtf;George_HookOnLongson.eng.mtf;GetToKnowDorian.eng.mtf,"Mitt liv kan hänga på att jag får prata med henne | Ha ett bra liv | Och det är mitt ok att bära, för resten av mitt liv"
looked,en,4,Felix_AfterGhostVisit.eng.mtf;Hank_AfterGhostVisit.eng.mtf,And he sort of looked like Ivan | Maybe it just sorta looked like him | The ghost looked like him
Lots,en,4,Elsa_AfterStalking.eng.mtf;Felix_CasinoHeist.eng.mtf;Harry_CanSellSoda.eng.mtf,"Lots of states looking to procure modifiers for themselves, of course | Lots of assignments? | Lots of worn down houses about to fall over, there"
Lovely,en,4,Fib_AfterStalking.eng.mtf;Fib_YouAreMemberNow.eng.mtf;Gunnar_FirstDay.eng.mtf;Hank_AfterStalking.eng.mtf,Lovely | Lovely weather | Lovely weather
lärt,sv,4,Felix_PyjamasParty.eng.mtf;GetInvitedToBarYvonne.eng.mtf;Hank_SecondLecture.eng.mtf,"OK, men har du lärt dig att använda den? | Det är OK, har inte riktigt lärt känna någon än eller så | Har du lärt känna några som bor här då?"
lättare,sv,4,Elsa_AfterStalking.eng.mtf;Fib_AfterStalking.eng.mtf;Hank_SecondLecture.eng.mtf,Mindre komplicerade saker är ju ofta lättare | Ibland är det lättare att skriva sin egen | Jag ska visa ett exempel så kanske det är lättare att förstå
makes,en,4,Elsa_AfterStalking.eng.mtf;Felix_AfterPyjamas.eng.mtf;Frank_CasinoHeist.eng.mtf;GetToKnowDorian.eng.mtf,"Well, that makes sense | And it makes some weird noises | I don't get these computer things... what makes them tick?"
map,en,4,Hank_CanSellSoda.eng.mtf;Harry_Arrival.eng.mtf;Harry_CanSellSoda.eng.mtf,Or find a map? | I already have a map | You don't have a map?
massor,sv,4,Fib_Arrival.eng.mtf;Gunnar_FirstDay.eng.mtf;Hank_AfterStalking.eng.mtf;Hank_SecondLecture.eng.mtf,Nej där har jag redan testat massor | Det finns ju massor av andra lediga bord | Jag och en polare grejade massor med dem när vi var yngre
Mattias,en,4,George_GamblingTonight.eng.mtf,"Mattias | Hello Mattias | So Mattias, enjoy gambling? Mattias，"
means,en,4,Felix_AfterGhostVisit.eng.mtf;Hank_FirstLecture.eng.mtf;Hank_SecondLecture.eng.mtf,"What do you think it means? | That means it's broken, see | That means there are no longer any errors in it"
Mer,sv,4,Felix_AfterGhostVisit.eng.mtf;Gunnar_Arrival.eng.mtf;Gunnar_FirstDay.eng.mtf;Hank_SecondLecture.eng.mtf,"Mer? | Mer kan jag inte hjälpa till med, adjö | Mer än att jag själv också skulle vilja veta mer om de här..."
Mmm,sv,4,Elsa_AfterStalking.eng.mtf;Felix_DiscoBall.eng.mtf;GetToKnowDorian.eng.mtf;Hank_SecondLecture.eng.mtf,Mmm vänta | Mmm? | Mmm
Mmm,en,4,Elsa_AfterStalking.eng.mtf;Felix_DiscoBall.eng.mtf;GetInvitedToBarYvonne.eng.mtf;GetToKnowDorian.eng.mtf,"Mmm, wait | Mmm? | Mmm, some people at the hotel"
Modifierare,sv,4,Felix_PyjamasParty.eng.mtf;Gunnar_LookForModifier.eng.mtf;Hank_AfterStalking.eng.mtf,Modifierare?! Vad är det? | Modifierare | Modifierare
människor,sv,4,Elsa_AfterStalking.eng.mtf;Felix_AfterPyjamas.eng.mtf;Fib_Arrival.eng.mtf;Gunnar_LookForModifier.eng.mtf,Man hoppas ju att det är människor med någon slags moralisk kompass | Mm... jag hatar negativa människor | Jag vill mest träffa människor
Ni,sv,4,Frank_ClubDotGig1.eng.mtf;Gunnar_FirstDay.eng.mtf;Gunnar_LookForModifier.eng.mtf,Ni har inget lite lugnare? | Ni känner inte till något om Wellspring? | Ni vet händelsevis inte vem som är er chef?
Nothing,en,4,Elsa_AfterStalking.eng.mtf;Felix_AfterGhostVisit.eng.mtf;Felix_CrazyParty.eng.mtf;Hank_FirstLecture.eng.mtf,"Nothing special really, just a fun exercise | Nothing as far as I know | Nothing, never mind"
numbers,en,4,Hank_FirstLecture.eng.mtf;Hank_SecondLecture.eng.mtf,Try changing the numbers and see how the cube changes color | Where you wrote the numbers earlier | See how it prints numbers?
nummer,sv,4,Hank_SecondLecture.eng.mtf,Ser du hur den skriver ut nummer? | Du kan ändra vilka nummer den loopar över om du vill... | Du måste loopa till ett högre nummer än 10
Något,sv,4,Fib_Arrival.eng.mtf;Hank_AfterGhostVisit.eng.mtf;Hank_FirstLecture.eng.mtf,Något särskilt du letar efter? | Något bra ställe för att sälja läsk typ | Något nytt om det där spöket?
often,en,4,FoundServerBasement.eng.mtf;GetInvitedToBarYvonne.eng.mtf;Gunnar_FirstDay.eng.mtf;Hank_FirstLecture.eng.mtf,"You come down here often? | That's awesome, you should go there as often as you can | Do you come here often?"
organization,en,4,Felix_AfterStalking.eng.mtf;Felix_DiscoBall.eng.mtf;Frank_HackerTrial1.eng.mtf,"Our organization is fighting the ministry and all their wrongdoings! | So that's kinda what our little organization here is all about | I've been thinking, that organization you got down in the basement there?"
orsak,sv,4,GetInvitedToBarYvonne.eng.mtf;Harry_Arrival.eng.mtf;Harry_CanSellSoda.eng.mtf;Harry_TryFindLodge.eng.mtf,"Ingen orsak, ta det lugnt | Ingen orsak | Ingen orsak"
particular,en,4,Felix_CasinoHeist.eng.mtf;Fib_Arrival.eng.mtf;Hank_AfterStalking.eng.mtf;Hank_CanSellSoda.eng.mtf,Anything in particular I should tell her? | Anything in particular you're looking for? | This particular model is called Anvil
Peace,sv,4,Felix_AfterPyjamas.eng.mtf;Felix_AfterStalking.eng.mtf;Felix_DidYouSteaTheFiles.eng.mtf;Felix_TryFindLodge.eng.mtf,Peace | Peace | Peace out dude
Peace,en,4,Felix_AfterPyjamas.eng.mtf;Felix_AfterStalking.eng.mtf;Felix_DidYouSteaTheFiles.eng.mtf;Felix_TryFindLodge.eng.mtf,Peace | Peace | Peace out dude
pengar,sv,4,George_GamblingTonight.eng.mtf;Gunnar_LookForModifier.eng.mtf,Folk som spelar bort alla sina pengar | Jag har inte så mycket pengar tror jag | Att du kan låna pengar av din bank
perfect,en,4,Fib_AfterStalking.eng.mtf;GetToKnowFib.eng.mtf;Gunnar_CanSellSoda.eng.mtf;Hank_FirstLecture.eng.mtf,"OK, perfect | Yes, it's perfect for my geraniums at least | Good, in that case I have the perfect solution for you"
perfekt,sv,4,Felix_AfterStalking.eng.mtf;Fib_AfterStalking.eng.mtf;GetToKnowFib.eng.mtf;Hank_FirstLecture.eng.mtf,"Jag har inte perfekt koll men de är jävligt dryga | Ok, perfekt | Ja det är perfekt för mina pelargonier i alla fall"
Petra,en,4,Felix_CakeParty.eng.mtf;Felix_CrazyParty.eng.mtf;Felix_DidYouSteaTheFiles.eng.mtf;GetInvitedToYouShouldTryToo.eng.mtf,"Yes, Petra said so | Are you heading to Petra's? | Are you going to that Petra girl's place tonight?"
police,en,4,Emma_Arrival.eng.mtf;Felix_AfterGhostVisit.eng.mtf;Gunnar_LookForModifier.eng.mtf,"Did you talk to the police? | The police searched for him in his apartment and all over the city | Make sure the police don't catch you, now"
polisen,sv,4,Emma_Arrival.eng.mtf;Gunnar_LookForModifier.eng.mtf;Hank_FirstLecture.eng.mtf,Har du pratat med polisen? | Och se till att du inte blir tagen av polisen nu | Kan hända att du får problem med polisen
powerful,en,4,Felix_AfterPyjamas.eng.mtf;Frank_HackerTrial1.eng.mtf;Hank_AfterStalking.eng.mtf,"But really fucking powerful | To make sure it's not too powerful | The ones with higher security levels are more powerful, less limitations and wha"
pratat,sv,4,Emma_Arrival.eng.mtf;Felix_AfterGhostVisit.eng.mtf;Frank_AfterGhostVisit.eng.mtf;Hank_TryFindLodge.eng.mtf,Har du pratat med polisen? | Har du pratat med Pixie om det här? | Har du pratat med henne om det?
Precis,sv,4,Frank_AfterGhostVisit.eng.mtf;Frank_DidYouStealTheFiles.eng.mtf;GetToKnowDorian.eng.mtf;Hank_SecondLecture.eng.mtf,Precis | Precis | Precis!
press,en,4,Hank_FirstLecture.eng.mtf,"Or press CONTROL + ENTER, that's the shortcut! | Once you've started writing the name of a function, press Tab | And then you need to press the button"
problems,en,4,Hank_CanSellSoda.eng.mtf;Hank_DoorFixed.eng.mtf;Hank_FirstLecture.eng.mtf;Hank_OldStuffAboutHackingDevice.eng.mtf,"Sure, no problems here | Any problems? | You will have to rewrite it again and again to solve new problems"
quiet,en,4,Emma_PyjamasParty.eng.mtf;Felix_OLD_GotHackdev.eng.mtf;Gunnar_CanSellSoda.eng.mtf;Hank_AfterStalking.eng.mtf,I like peace and quiet when I smoke | It's been pretty damn quiet down here for a while now | Do you mind? I'd like some peace and quiet
relax,en,4,Felix_AfterPyjamas.eng.mtf;Felix_PyjamasParty.eng.mtf,"Try to relax a lil' | You relax. Dude | I like you but you should learn to relax a little, you know"
roll,sv,4,Felix_DiscoBall.eng.mtf;Gunnar_LookForModifier.eng.mtf;Hank_FirstLecture.eng.mtf,Ja men det spelar väl ingen roll | Inte för att det spelar någon roll | Och kom ihåg att det spelar roll om du använder stora eller små bokstäver!
rösta,sv,4,George_Arrival.eng.mtf;George_GamblingTonight.eng.mtf,Kom ihåg att rösta på mig! | Glöm inte att rösta på mig i nästa val! | Va? Nej jag bor inte här så jag får nog inte rösta...
same,en,4,Elsa_SayHiToHer.eng.mtf;Fib_AfterStalking.eng.mtf;Fib_Arrival.eng.mtf;Harry_TryFindLodge.eng.mtf,"Ah, same old program | Thanks, same to you. Bye | Yes, same to you"
sedan,sv,4,Felix_AfterGhostVisit.eng.mtf;Hank_FirstLecture.eng.mtf;Hank_SecondLecture.eng.mtf,Han jobbade med Pixie och Frank för några år sedan | Börja med att sudda ut allting och tryck sedan på 'COMPILE' | Och sedan parenteser med de värden man vill skicka till funktionen
selling,en,4,GetInvitedToYouShouldTryToo.eng.mtf;Gunnar_CanSellSoda.eng.mtf;Gunnar_LookForModifier.eng.mtf;Harry_TryFindLodge.eng.mtf,The whole selling soda thing | What kind of soda are you selling? | He said that maybe you're selling modifiers
set,en,4,Felix_PyjamasParty.eng.mtf;FoundServerBasement.eng.mtf;Frank_ClubDotGig1.eng.mtf;Frank_FactoryMission.eng.mtf,"There's a beer garden up top, my very own little lounge that I've set up | But I have a better TV set at my place, you can drop by if you want | Who started my DJ set?!?"
SetColor,sv,4,Hank_FirstLecture.eng.mtf,"För att få kuben att lysa måste man anropa funktionen SetColor | Så här till exempel: SetColor(1, 1, 1) | Först SetColor"
SetColor,en,4,Hank_FirstLecture.eng.mtf,"To make the cube glow you gotta call the function SetColor | Like this for instance: SetColor(1, 1, 1) | First, SetColor"
setts,sv,4,Felix_CasinoHeist.eng.mtf;Felix_TryFindLodge.eng.mtf;George_GamblingTonight.eng.mtf,"Jo, vi har setts | Har vi setts tidigare? | Hej, har vi setts förut?"
sick,en,4,Felix_AfterPyjamas.eng.mtf;Felix_CakeParty.eng.mtf;Felix_DiscoBall.eng.mtf;GetInvitedToYouShouldTryToo.eng.mtf,"Fuck dude, I'm sick of all this emo talk all the time | Yeah it's all pretty sick | It's sick"
sit,en,4,Felix_AfterPyjamas.eng.mtf;GetInvitedToBarYvonne.eng.mtf;Gunnar_FirstDay.eng.mtf,"Wait, just let me sit down | Not just sit alone in your room all night | Can I sit here?"
självklart,sv,4,Emma_CanSellSoda.eng.mtf;Felix_AfterStalking.eng.mtf;Fib_Arrival.eng.mtf;GottaGoToWork.eng.mtf,"Ja, självklart | Ja, självklart har jag varit där | Jo självklart"
skogen,sv,4,Felix_Trial1.eng.mtf;George_GamblingTonight.eng.mtf;GetInvitedToYouShouldTryToo.eng.mtf;Harry_TryFindLodge.eng.mtf,Helt åt skogen | Det går åt skogen | Nej det går åt skogen
sleep,en,4,Felix_Arrival.eng.mtf;Hank_AfterGhostVisit.eng.mtf;Hank_FirstLecture.eng.mtf,"Sorry dude, gotta sleep | Please excuse the smoke and noise, I hope you can sleep anyway | Yes, maybe you should sleep on it"
Slurp,sv,4,Frank_AfterGhostVisit.eng.mtf,"Vet du hur man använder det här 'Slurp'? | Och var försiktig, Slurp är inget att leka med! | Ja men det är inte så konstigt med Slurp"
Slurp,en,4,Frank_AfterGhostVisit.eng.mtf,"Do you know how to use this 'Slurp' thing? | And be careful, Slurp isn't a toy you know | Yes, but Slurp isn't all that strange"
small,en,4,Felix_AfterPyjamas.eng.mtf;Hank_FirstLecture.eng.mtf,"He lives in a small cabin down by the harbor | Now he lives in a small cabin down by the harbor | You should find some small things, try to hack 'em"
snabbt,sv,4,Felix_AfterGhostVisit.eng.mtf;Hank_AfterGhostVisit.eng.mtf;Hank_FirstLecture.eng.mtf,"Fast det går över rätt snabbt | Snälla, det går snabbt | Oj oj oj, nu gick det lite snabbt här"
snubbe,sv,4,Felix_AfterGhostVisit.eng.mtf;Felix_TryFindLodge.eng.mtf;Hank_AfterGhostVisit.eng.mtf;Hank_FirstDay.eng.mtf,"Det var en snubbe på mitt hotellrum i natt | Vet inte om det kommer över någon som vill festa, väntar bara på en snubbe | En snubbe jag känner lite"
snällt,sv,4,Felix_CrazyParty.eng.mtf;Fib_AfterStalking.eng.mtf;FoundServerBasement.eng.mtf;Hank_FirstLecture.eng.mtf,"Sjukt snällt!!! | Wow, snällt! | Inte ens om jag ber snällt?"
Someone,en,4,Frank_AfterGhostVisit.eng.mtf;Frank_ClubDotGig1.eng.mtf;Gunnar_LookForModifier.eng.mtf,"Someone was in my hotel room | Someone has to do something about the ministry, that's for sure | Someone's been messing with my gear, this fucking sucks"
sometimes,en,4,Felix_PyjamasParty.eng.mtf;Fib_Arrival.eng.mtf;Hank_FirstLecture.eng.mtf,You're a real stiff sometimes! | And then sometimes you have to go in and modify seeds and stuff | And sometimes you have to do some weeding
spela,sv,4,Felix_PyjamasParty.eng.mtf;George_GamblingTonight.eng.mtf;Hank_FirstLecture.eng.mtf,"Vilka kort kan man spela då? | Så Seppe, gillar ni att spela? | Så Mattias, gillar ni att spela?"
spåren,sv,4,Hank_AfterStalking.eng.mtf;Hank_CanSellSoda.eng.mtf;Harry_Arrival.eng.mtf;Harry_CanSellSoda.eng.mtf,Sen är det bara rakt fram mot en bro som går över spåren | Man går längs med spåren | Du kan alltid följa spåren tillbaka
start,en,4,Frank_CasinoHeist.eng.mtf;Gunnar_FirstDay.eng.mtf;Hank_FirstLecture.eng.mtf,"You just have to connect a modifier to your own device and start digging around  | I'm looking for someone from Wellspring. I'm gonna start working there! | OK, 'cause I'm supposed to start working for them"
stel,sv,4,Felix_AfterPyjamas.eng.mtf;Felix_AfterStalking.eng.mtf;Felix_PyjamasParty.eng.mtf,"Nu känns du så där stel igen dude | Visst du är lite stel och så men de snubbarna är fan helt otroliga | Ta det lugnt, du är bara lite stel liksom"
Stick,sv,4,Gunnar_Intrude.eng.mtf;Gunnar_LookForModifier.eng.mtf,Stick härifrån är du snäll | Ja det är det jag som gör. Stick härifrån nu! | Ja det är det jag som gör. Stick härifrån nu!
stop,en,4,Felix_AfterStalking.eng.mtf;Fib_AfterStalking.eng.mtf;Harry_TryFindLodge.eng.mtf,"But somebody has to try an' stop them, right? | I can't stop thinking about her | You write 'end' to stop if-ing"
stora,sv,4,Felix_AfterStalking.eng.mtf;FoundServerBasement.eng.mtf;Hank_FirstLecture.eng.mtf,"De är stora och svarta | Är det OK om jag använder den stora datorn där? Den med ratten | Hacka den stora datorn här, den med ratten"
sugen,sv,4,Felix_AfterGhostVisit.eng.mtf;Gunnar_CanSellSoda.eng.mtf;Hank_CanSellSoda.eng.mtf;Hank_FirstLecture.eng.mtf,"Jaha, jag är inte sugen | Är du inte sugen? | Ja, är du sugen på att köpa en läsk av mig?"
sup,en,4,Felix_AfterGhostVisit.eng.mtf;Felix_AfterPyjamas.eng.mtf;Felix_CasinoHeist.eng.mtf;Frank_AfterGhostVisit.eng.mtf,'sup? | 'sup? | 'sup?
sup,sv,4,Felix_CasinoHeist.eng.mtf;Felix_DiscoBall.eng.mtf;Felix_Trial1.eng.mtf;Felix_TryFindLodge.eng.mtf,'sup? | 'sup? | 'sup?
svåra,sv,4,Felix_DidYouSteaTheFiles.eng.mtf;Frank_DidYouStealTheFiles.eng.mtf;GetToKnowDorian.eng.mtf,Du vet tjejer... svåra att fatta | Är inte killar svåra att fatta också? | Ibland måste man tänka på svåra koncept länge
sweet,en,4,Felix_CasinoHeist.eng.mtf;Felix_DidYouSteaTheFiles.eng.mtf;Felix_Trial1.eng.mtf;Hank_FirstLecture.eng.mtf,"Damn, sweet, hope Yulian's happy then | OK, sweet | Got a sweet vibe down here today"
Synd,sv,4,Emma_PyjamasParty.eng.mtf;Felix_CrazyParty.eng.mtf;FoundServerBasement.eng.mtf;Hank_SecondLecture.eng.mtf,Synd... | Synd | Synd
säker,sv,4,Felix_AfterPyjamas.eng.mtf;Fib_CanSellSoda.eng.mtf;Gunnar_LookForModifier.eng.mtf;Harry_TryFindLodge.eng.mtf,"Programmerar saker typ, jag är inte helt säker | Ja, jag är säker | Helt säker"
sätt,sv,4,Felix_AfterGhostVisit.eng.mtf;George_HookOnLongson.eng.mtf;Hank_AfterGhostVisit.eng.mtf;Harry_TryFindLodge.eng.mtf,Jäkligt skum... men på ett najs sätt | Vad är det här för sätt att tala till en äldre man? | Och så pratade han på ett konstigt sätt
sådana,sv,4,GetToKnowDorian.eng.mtf;Gunnar_LookForModifier.eng.mtf;Hank_AfterStalking.eng.mtf,"Och så poeterna såklart, sådana som jag själv! | Du råkar inte sälja sådana här modifierare eller vad de nu kallas? | ...om du har sådana?"
såna,sv,4,Hank_AfterStalking.eng.mtf;Hank_FirstLecture.eng.mtf;Harry_Arrival.eng.mtf;Harry_CanSellSoda.eng.mtf,Hur kan man lära sig mer om såna grejer? | Det är såna här tecken: ( och ) | Nä... var finns det såna?
Södra,sv,4,Harry_Arrival.eng.mtf;Harry_CanSellSoda.eng.mtf,Södra delen då | Södra hamnen | Södra delen då
Tell,en,4,Felix_AfterGhostVisit.eng.mtf;Felix_CasinoHeist.eng.mtf;Hank_AfterGhostVisit.eng.mtf;Hank_TryFindLodge.eng.mtf,What? Tell me | Tell her that I... | Tell me more
test,sv,4,Felix_DiscoBall.eng.mtf;Felix_OLD_GotHackdev.eng.mtf;Felix_PyjamasParty.eng.mtf,"Jag tror att de har något slags test om man ska bli med | Ja, om man ska hänga på The Lodge måste man klara ett test | Om du vill jobba här måste du klara något slags test"
